created	author	rate	target	mean	votes	owner
2014-04-22 00:22:47	270	3	R1700	3.2	5	271
2014-04-22 00:24:00	270	3	R1699	3.75	4	271
2014-04-22 00:25:50	270	2	R1698	3	4	271
2014-04-22 00:26:38	270	3	R1697	3.33333	3	271
2014-04-22 00:28:18	270	3	R1696	4	4	271
2014-04-22 00:29:56	270	3	R1695	3.5	4	271
2014-04-22 00:30:23	270	3	R1694	3.66667	6	271
2014-04-22 00:34:18	270	2	R1693	3	4	271
2014-04-22 00:35:48	270	3	R1692	3.33333	3	271
2014-04-22 00:38:04	270	3	R1691	3.25	4	271
2014-04-22 00:39:21	270	2	R1690	3	4	271
2014-04-22 08:01:10	268	4	R1707	4	4	270
2014-04-22 08:03:39	268	3	R1708	3.66667	6	270
2014-04-22 10:57:17	265	4	R1668	3.5	4	263
2014-04-22 11:38:18	265	4	R1669	4	3	263
2014-04-22 11:55:56	265	4	R1671	3.75	4	263
2014-04-22 11:57:21	265	4	R1672	3.66667	3	263
2014-04-22 12:00:46	265	4	R1674	3.75	4	263
2014-04-22 12:02:50	265	5	R1675	4	6	270
2014-04-22 12:04:25	265	4	R1676	3.8	5	270
2014-04-22 12:09:33	1	4	R1675	4	6	270
2014-04-22 12:34:34	271	4	R1675	4	6	270
2014-04-22 14:15:21	268	3	R1709	3.625	8	270
2014-04-22 17:07:50	269	4	R1707	4	4	270
2014-04-22 17:24:48	266	3	R1712	3.28571	7	266
2014-04-22 17:35:18	266	4	R1716	3.5	6	266
2014-04-22 17:35:34	268	4	R1715	3.6	5	268
2014-04-22 17:37:52	268	4	R1710	3.75	4	269
2014-04-22 17:39:56	268	3	R1711	2.2	5	269
2014-04-22 17:40:20	269	4	R1715	3.6	5	268
2014-04-22 17:41:21	266	4	R1715	3.6	5	268
2014-04-22 17:51:11	268	3	R1714	2.5	6	269
2014-04-22 17:53:39	266	2	R1714	2.5	6	269
2014-04-22 17:54:41	268	3	R1712	3.28571	7	266
2014-04-22 17:56:45	269	3	R1712	3.28571	7	266
2014-04-22 18:00:30	266	4	R1675	4	6	270
2014-04-22 18:01:08	269	4	R1709	3.625	8	270
2014-04-22 18:01:44	266	2	R1711	2.2	5	269
2014-04-22 18:07:46	271	3	R1698	3	4	271
2014-04-22 18:08:05	271	4	R1694	3.66667	6	271
2014-04-22 18:09:29	271	4	R1659	3.2	5	271
2014-04-22 18:09:38	266	4	R1710	3.75	4	269
2014-04-22 18:09:48	269	4	R1708	3.66667	6	270
2014-04-22 18:12:10	266	4	R1709	3.625	8	270
2014-04-22 18:14:08	269	3	R1716	3.5	6	266
2014-04-22 18:14:25	266	4	R1708	3.66667	6	270
2014-04-22 18:17:54	266	3	R1717	2.4	5	269
2014-04-22 18:23:10	266	4	R1707	4	4	270
2014-04-22 18:24:06	269	4	R1705	3.4	5	268
2014-04-22 18:24:32	266	3	R1718	3.66667	6	269
2014-04-22 18:27:41	269	3	R1700	3.2	5	271
2014-04-22 18:30:57	266	5	R1706	4	4	268
2014-04-22 18:31:11	270	3	R1710	3.75	4	269
2014-04-22 18:32:32	270	1	R1711	2.2	5	269
2014-04-22 18:33:28	269	4	R1701	3.57143	7	268
2014-04-22 18:33:46	266	3	R1705	3.4	5	268
2014-04-22 18:33:48	268	4	R1719	4.4	5	268
2014-04-22 18:35:10	270	3	R1712	3.28571	7	266
2014-04-22 18:36:03	269	4	R1720	4.2	5	269
2014-04-22 18:36:04	270	3	R1713	3.33333	3	269
2014-04-22 18:36:55	270	2	R1714	2.5	6	269
2014-04-22 18:37:07	270	3	R1715	3.6	5	268
2014-04-22 18:38:05	270	3	R1716	3.5	6	266
2014-04-22 18:40:32	266	5	R1719	4.4	5	268
2014-04-22 18:40:58	266	4	R1720	4.2	5	269
2014-04-22 18:41:26	270	3	R1718	3.66667	6	269
2014-04-22 21:38:59	270	4	R1719	4.4	5	268
2014-04-22 22:00:47	263	4	R1716	3.5	6	266
2014-04-22 22:02:11	263	1	R1711	2.2	5	269
2014-04-22 22:02:42	265	4	R1673	3.5	4	263
2014-04-22 22:03:18	263	4	R1701	3.57143	7	268
2014-04-22 22:06:26	265	4	R1680	3.5	6	269
2014-04-22 22:06:46	263	3	R1712	3.28571	7	266
2014-04-22 22:06:49	263	3	R1713	3.33333	3	269
2014-04-22 22:06:52	263	2	R1714	2.5	6	269
2014-04-22 22:06:55	263	3	R1715	3.6	5	268
2014-04-22 22:07:00	263	3	R1717	2.4	5	269
2014-04-22 22:07:05	263	4	R1718	3.66667	6	269
2014-04-22 22:07:05	265	4	R1683	3.6	5	268
2014-04-22 22:07:09	263	4	R1719	4.4	5	268
2014-04-22 22:07:11	263	4	R1720	4.2	5	269
2014-04-22 22:08:04	265	3	R1684	3.4	5	268
2014-04-22 22:13:59	265	4	R1685	4	3	268
2014-04-22 22:14:31	265	4	R1686	3.5	4	268
2014-04-22 22:17:07	265	4	R1687	3.5	4	268
2014-04-22 22:18:46	265	5	R1689	3.8	5	270
2014-04-22 22:23:06	265	4	R1690	3	4	271
2014-04-22 22:25:16	265	3	R1691	3.25	4	271
2014-04-22 22:27:11	265	3	R1692	3.33333	3	271
2014-04-22 22:30:17	265	4	R1693	3	4	271
2014-04-22 22:32:56	265	4	R1694	3.66667	6	271
2014-04-22 22:33:36	265	4	R1696	4	4	271
2014-04-22 22:33:58	265	4	R1699	3.75	4	271
2014-04-22 22:38:11	261	4	R1720	4.2	5	269
2014-04-22 22:41:28	265	4	R1700	3.2	5	271
2014-04-22 22:43:03	265	4	R1701	3.57143	7	268
2014-04-22 22:43:31	261	5	R1719	4.4	5	268
2014-04-22 22:43:50	265	5	R1702	4	5	268
2014-04-22 22:44:52	261	3	R1718	3.66667	6	269
2014-04-22 22:46:36	261	1	R1717	2.4	5	269
2014-04-22 22:46:46	265	4	R1703	3.625	8	268
2014-04-22 22:51:24	265	4	R1709	3.625	8	270
2014-04-22 22:53:17	266	4	R1689	3.8	5	270
2014-04-22 22:53:20	261	4	R1712	3.28571	7	266
2014-04-22 22:54:25	265	4	R1708	3.66667	6	270
2014-04-22 22:55:24	261	3	R1709	3.625	8	270
2014-04-22 22:56:43	261	4	R1710	3.75	4	269
2014-04-22 22:59:33	261	3	R1703	3.625	8	268
2014-04-22 23:00:43	261	4	R1702	4	5	268
2014-04-22 23:01:41	261	3	R1698	3	4	271
2014-04-22 23:01:44	261	4	R1699	3.75	4	271
2014-04-22 23:01:48	261	3	R1700	3.2	5	271
2014-04-22 23:01:52	261	3	R1701	3.57143	7	268
2014-04-22 23:01:55	261	5	R1704	4	5	268
2014-04-22 23:02:28	261	3	R1697	3.33333	3	271
2014-04-22 23:02:31	261	4	R1696	4	4	271
2014-04-22 23:02:34	261	5	R1695	3.5	4	271
2014-04-22 23:02:37	261	4	R1694	3.66667	6	271
2014-04-22 23:02:40	261	3	R1693	3	4	271
2014-04-22 23:03:13	266	3	R1726	3.33333	3	261
2014-04-22 23:04:55	266	3	R1721	4	3	261
2014-04-22 23:11:27	266	4	R1703	3.625	8	268
2014-04-22 23:14:58	266	5	R1702	4	5	268
2014-04-22 23:30:28	266	4	R1699	3.75	4	271
2014-04-22 23:37:05	266	4	R1698	3	4	271
2014-04-22 23:52:40	266	4	R1697	3.33333	3	271
2014-04-22 23:57:37	266	5	R1696	4	4	271
2014-04-22 23:59:09	266	2	R1695	3.5	4	271
2014-04-23 00:02:20	266	4	R1694	3.66667	6	271
2014-04-23 00:13:01	266	2	R1688	3.33333	3	270
2014-04-23 00:13:24	266	3	R1691	3.25	4	271
2014-04-23 00:19:22	266	4	R1728	3.66667	3	266
2014-04-23 00:34:18	269	4	R1689	3.8	5	270
2014-04-23 00:36:52	266	5	R1729	4	3	266
2014-04-23 00:43:50	269	5	R1730	4.4	5	269
2014-04-23 00:54:48	266	5	R1730	4.4	5	269
2014-04-23 01:01:12	266	4	R1731	3.8	5	269
2014-04-23 01:02:14	266	4	R1732	4.2	5	269
2014-04-23 01:07:11	266	5	R1733	4.5	2	266
2014-04-23 01:14:05	266	4	R1734	4	3	266
2014-04-23 01:20:00	266	5	R1735	4	4	269
2014-04-23 01:35:06	266	5	R1736	4.25	4	266
2014-04-23 01:43:22	266	5	R1727	4.2	5	261
2014-04-23 01:49:03	266	3	R1686	3.5	4	268
2014-04-23 01:49:46	266	4	R1684	3.4	5	268
2014-04-23 01:51:25	266	4	R1683	3.6	5	268
2014-04-23 01:53:32	266	3	R1682	3.5	4	268
2014-04-23 01:54:34	266	3	R1681	2.75	4	268
2014-04-23 01:55:25	266	5	R1680	3.5	6	269
2014-04-23 02:01:01	266	4	R1679	3.66667	3	269
2014-04-23 11:54:12	265	4	R1735	4	4	269
2014-04-23 11:56:33	265	5	R1679	3.66667	3	269
2014-04-23 11:59:21	265	5	R1727	4.2	5	261
2014-04-23 12:04:14	265	4	R1732	4.2	5	269
2014-04-23 12:05:09	265	4	R1733	4.5	2	266
2014-04-23 12:05:23	265	4	R1731	3.8	5	269
2014-04-23 12:14:36	265	5	R1730	4.4	5	269
2014-04-23 12:28:33	265	4	R1598	4	4	271
2014-04-23 12:51:44	265	4	R1737	3.8	5	265
2014-04-23 13:28:11	264	4	R1737	3.8	5	265
2014-04-23 13:29:10	264	4	R1736	4.25	4	266
2014-04-23 13:29:16	264	4	R1735	4	4	269
2014-04-23 13:29:22	264	4	R1731	3.8	5	269
2014-04-23 13:29:28	264	4	R1729	4	3	266
2014-04-23 13:29:34	264	4	R1730	4.4	5	269
2014-04-23 13:30:00	264	4	R1728	3.66667	3	266
2014-04-23 13:30:08	264	4	R1727	4.2	5	261
2014-04-23 13:30:17	264	4	R1726	3.33333	3	261
2014-04-23 13:30:26	264	4	R1725	4	1	261
2014-04-23 13:30:36	264	5	R1720	4.2	5	269
2014-04-23 13:31:02	264	4	R1716	3.5	6	266
2014-04-23 13:31:12	264	4	R1695	3.5	4	271
2014-04-23 13:39:21	264	4	R1704	4	5	268
2014-04-23 13:39:32	264	3	R1703	3.625	8	268
2014-04-23 13:39:42	264	3	R1694	3.66667	6	271
2014-04-23 13:39:52	264	4	R1707	4	4	270
2014-04-23 13:40:59	264	4	R1714	2.5	6	269
2014-04-23 15:22:28	265	5	D150	5	2	264
2014-04-23 15:44:10	268	5	R1732	4.2	5	269
2014-04-23 15:46:03	268	4	R1731	3.8	5	269
2014-04-23 15:51:15	268	3	R1739	3.6	5	265
2014-04-23 15:53:03	268	4	R1736	4.25	4	266
2014-04-23 15:53:36	269	3	R1739	3.6	5	265
2014-04-23 15:55:27	269	4	R1737	3.8	5	265
2014-04-23 15:55:47	270	3	R1739	3.6	5	265
2014-04-23 16:02:54	268	4	R1727	4.2	5	261
2014-04-23 16:15:21	267	4	R1709	3.625	8	270
2014-04-23 16:34:11	266	2	R1742	2.33333	3	269
2014-04-23 16:34:55	266	5	R1741	4	4	268
2014-04-23 16:38:10	264	4	R1741	4	4	268
2014-04-23 16:38:26	264	4	R1709	3.625	8	270
2014-04-23 16:38:40	264	4	R1739	3.6	5	265
2014-04-23 16:39:52	264	4	R1738	3.5	4	265
2014-04-23 16:40:03	266	4	R1740	3.2	5	269
2014-04-23 16:40:09	264	5	R1721	4	3	261
2014-04-23 16:40:34	264	4	R1740	3.2	5	269
2014-04-23 16:43:39	264	5	R1744	3.66667	3	269
2014-04-23 16:44:05	264	5	R1734	4	3	266
2014-04-23 16:44:54	266	5	R1739	3.6	5	265
2014-04-23 16:45:21	264	5	R1732	4.2	5	269
2014-04-23 16:46:13	266	4	R1738	3.5	4	265
2014-04-23 16:48:07	266	4	R1737	3.8	5	265
2014-04-23 16:48:31	264	5	D150	5	2	264
2014-04-23 16:51:03	264	4	R1712	3.28571	7	266
2014-04-23 16:51:17	264	4	R1708	3.66667	6	270
2014-04-23 16:51:48	266	5	R1743	4	3	269
2014-04-23 16:54:08	266	3	R1744	3.66667	3	269
2014-04-23 16:54:45	264	4	R1713	3.33333	3	269
2014-04-23 16:54:59	264	4	R1680	3.5	6	269
2014-04-23 16:55:08	264	3	R1700	3.2	5	271
2014-04-23 17:05:20	264	3	R1717	2.4	5	269
2014-04-23 17:09:27	270	2	R1748	3	3	268
2014-04-23 17:13:06	266	2	R1745	2.33333	3	271
2014-04-23 17:13:18	270	3	R1747	4.25	4	264
2014-04-23 17:16:22	270	3	R1746	3.66667	3	269
2014-04-23 17:19:47	270	1	R1745	2.33333	3	271
2014-04-23 17:20:36	270	3	R1744	3.66667	3	269
2014-04-23 17:22:24	270	3	R1743	4	3	269
2014-04-23 17:22:55	270	1	R1742	2.33333	3	269
2014-04-23 17:24:12	270	4	R1741	4	4	268
2014-04-23 17:27:48	270	2	R1740	3.2	5	269
2014-04-23 17:30:21	270	3	R1738	3.5	4	265
2014-04-23 17:30:40	270	3	R1737	3.8	5	265
2014-04-23 17:31:59	270	4	R1736	4.25	4	266
2014-04-23 17:32:18	270	3	R1735	4	4	269
2014-04-23 17:32:46	270	3	R1734	4	3	266
2014-04-23 21:50:19	268	3	R1740	3.2	5	269
2014-04-23 21:50:24	268	3	R1746	3.66667	3	269
2014-04-24 16:58:19	263	4	R1747	4.25	4	264
2014-04-24 19:58:04	264	5	R1747	4.25	4	264
2014-04-24 20:00:15	264	4	R1750	3.5	4	271
2014-04-24 20:00:42	264	4	R1711	2.2	5	269
2014-04-24 20:01:02	264	5	R1718	3.66667	6	269
2014-04-24 20:05:31	264	5	R1752	3.66667	3	264
2014-04-24 20:10:38	264	5	R1753	3.75	4	264
2014-04-25 00:13:27	266	3	R1753	3.75	4	264
2014-04-25 00:14:31	266	3	R1752	3.66667	3	264
2014-04-25 00:16:28	266	5	R1747	4.25	4	264
2014-04-25 00:28:30	266	2	R1751	1.33333	3	271
2014-04-25 00:35:51	266	1	R1749	2	3	271
2014-04-25 00:41:50	266	4	R1748	3	3	268
2014-04-25 00:46:52	266	5	R1746	3.66667	3	269
2014-04-25 01:04:01	266	4	R1754	3.25	4	266
2014-04-25 02:51:54	266	5	R1755	4.14286	7	266
2014-04-25 03:00:11	266	5	R1756	3.83333	6	266
2014-04-25 09:09:12	1	4	R1756	3.83333	6	266
2014-04-25 09:12:23	1	5	R1755	4.14286	7	266
2014-04-25 12:36:35	264	4	R1756	3.83333	6	266
2014-04-25 12:36:55	264	4	R1755	4.14286	7	266
2014-04-25 12:45:03	264	5	R1758	4.25	4	264
2014-04-25 12:57:00	264	5	R1759	3.66667	3	264
2014-04-25 12:58:44	264	5	R1760	3.8	5	264
2014-04-25 13:04:10	264	5	R1761	3.4	5	264
2014-04-25 13:11:59	264	5	R1762	4	5	264
2014-04-25 13:16:16	270	3	R1762	4	5	264
2014-04-25 13:17:04	270	3	R1761	3.4	5	264
2014-04-25 13:17:44	270	3	R1760	3.8	5	264
2014-04-25 13:20:07	264	5	R1763	3.33333	6	264
2014-04-25 13:20:44	270	2	R1759	3.66667	3	264
2014-04-25 13:22:11	270	3	R1758	4.25	4	264
2014-04-25 13:22:48	270	2	R1757	4.2	5	264
2014-04-25 13:23:18	270	4	R1756	3.83333	6	266
2014-04-25 13:25:39	270	3	R1755	4.14286	7	266
2014-04-25 13:25:56	264	5	R1764	4.2	5	264
2014-04-25 13:31:37	270	3	R1754	3.25	4	266
2014-04-25 13:35:18	270	4	R1753	3.75	4	264
2014-04-25 13:35:43	270	3	R1752	3.66667	3	264
2014-04-25 13:36:11	270	1	R1751	1.33333	3	271
2014-04-25 13:37:20	270	3	R1750	3.5	4	271
2014-04-25 13:38:56	270	1	R1749	2	3	271
2014-04-25 13:43:09	270	3	R1764	4.2	5	264
2014-04-25 13:43:14	264	5	R1757	4.2	5	264
2014-04-25 13:44:03	270	2	R1763	3.33333	6	264
2014-04-25 13:46:44	264	5	R1582	4.57143	7	264
2014-04-25 14:46:06	264	5	D151	4	2	264
2014-04-25 16:49:44	264	4	R1765	3.5	4	264
2014-04-25 17:42:49	1	4	R1762	4	5	264
2014-04-25 17:48:28	1	4	R1763	3.33333	6	264
2014-04-25 17:51:38	263	3	R1765	3.5	4	264
2014-04-25 17:51:46	263	4	R1764	4.2	5	264
2014-04-25 17:51:57	263	3	R1763	3.33333	6	264
2014-04-25 17:52:01	263	4	R1762	4	5	264
2014-04-25 17:52:04	263	4	R1761	3.4	5	264
2014-04-25 17:52:07	263	4	R1760	3.8	5	264
2014-04-25 17:52:09	263	3	R1756	3.83333	6	266
2014-04-25 17:55:08	263	3	R1750	3.5	4	271
2014-04-25 17:55:23	263	1	R1751	1.33333	3	271
2014-04-25 17:56:13	263	3	R1748	3	3	268
2014-04-25 17:56:50	263	4	R1755	4.14286	7	266
2014-04-25 17:57:02	263	3	R1754	3.25	4	266
2014-04-25 18:08:50	1	3	R1678	3.66667	3	269
2014-04-25 18:22:33	264	5	R1766	3.66667	3	263
2014-04-25 18:22:37	264	5	R1767	4	3	263
2014-04-25 18:22:47	264	5	R1769	4	2	263
2014-04-25 20:36:33	266	3	R1769	4	2	263
2014-04-25 20:39:15	266	4	R1768	3.5	2	263
2014-04-25 20:41:40	266	3	R1767	4	3	263
2014-04-25 20:43:13	266	3	R1766	3.66667	3	263
2014-04-25 20:48:35	266	3	R1765	3.5	4	264
2014-04-25 20:50:08	266	3	D151	4	2	264
2014-04-25 20:55:22	266	4	R1764	4.2	5	264
2014-04-25 20:58:25	266	2	R1763	3.33333	6	264
2014-04-25 21:05:52	266	2	R1761	3.4	5	264
2014-04-25 21:07:34	266	4	R1760	3.8	5	264
2014-04-25 21:10:39	266	4	R1759	3.66667	3	264
2014-04-25 21:17:01	266	5	R1758	4.25	4	264
2014-04-25 21:21:44	266	5	R1757	4.2	5	264
2014-04-26 00:03:07	266	4	R1770	4	3	266
2014-04-26 00:04:49	266	3	R1771	3.75	4	266
2014-04-26 00:59:21	266	5	C297	5	1	266
2014-04-26 15:16:46	265	4	R1771	3.75	4	266
2014-04-26 15:18:31	265	5	R1770	4	3	266
2014-04-26 15:20:37	265	5	R1757	4.2	5	264
2014-04-26 15:21:35	265	4	R1758	4.25	4	264
2014-04-26 15:23:53	265	4	R1762	4	5	264
2014-04-26 15:25:08	265	4	R1755	4.14286	7	266
2014-04-26 15:26:21	265	4	R1767	4	3	263
2014-04-26 15:28:38	265	4	R1765	3.5	4	264
2014-04-26 15:29:55	265	5	R1764	4.2	5	264
2014-04-26 15:34:02	265	4	R1763	3.33333	6	264
2014-04-26 15:40:34	265	4	R1743	4	3	269
2014-04-26 15:44:41	265	3	R1740	3.2	5	269
2014-04-27 10:41:29	264	5	R1772	3.75	4	264
2014-04-27 10:49:06	267	4	R1772	3.75	4	264
2014-04-27 11:09:15	267	3	R1773	2.66667	3	267
2014-04-27 11:17:23	267	3	R1774	3	3	267
2014-04-27 11:34:00	267	3	R1775	3	3	267
2014-04-27 12:04:24	267	5	R1776	3.75	4	267
2014-04-27 12:23:18	267	4	R1777	3.5	4	267
2014-04-27 13:53:00	264	4	R1777	3.5	4	267
2014-04-27 17:01:09	266	3	R1777	3.5	4	267
2014-04-27 17:06:26	266	3	R1776	3.75	4	267
2014-04-27 17:22:09	266	3	R1775	3	3	267
2014-04-27 17:24:41	266	2	R1774	3	3	267
2014-04-27 17:25:47	266	2	R1773	2.66667	3	267
2014-04-27 17:44:54	266	3	R1772	3.75	4	264
2014-04-28 10:23:54	1	4	R1776	3.75	4	267
2014-04-28 13:23:58	264	4	R1742	2.33333	3	269
2014-04-28 13:24:11	264	4	R1722	3.5	2	261
2014-04-28 13:48:48	264	4	R1724	4	1	261
2014-04-28 13:48:58	264	5	R1678	3.66667	3	269
2014-04-28 23:20:12	266	4	R1778	3.5	2	261
2014-04-28 23:23:35	266	3	R1780	3	2	266
2014-04-28 23:24:15	266	4	R1779	4	1	266
2014-04-28 23:25:21	266	3	R1650	2.75	4	265
2014-04-28 23:25:23	266	3	R1649	3.25	4	265
2014-04-28 23:25:25	266	3	R1648	3.83333	6	263
2014-04-28 23:25:28	266	4	R1647	4.2	5	263
2014-04-28 23:25:30	266	3	R1646	3.66667	6	262
2014-04-28 23:25:32	266	3	R1645	3.57143	7	262
2014-04-28 23:25:34	266	3	R1644	3.8	5	262
2014-04-28 23:25:43	266	3	R1643	3.75	4	262
2014-04-28 23:25:44	266	3	R1642	3.66667	3	262
2014-04-28 23:25:46	266	3	R1641	4	4	262
2014-04-28 23:26:08	266	3	R1640	3.57143	7	262
2014-04-28 23:26:12	266	2	R1639	2.2	5	262
2014-04-28 23:26:14	266	3	R1637	4	5	262
2014-04-28 23:26:17	266	3	R1636	3.6	5	262
2014-04-28 23:26:18	266	3	R1635	3.5	6	265
2014-04-28 23:26:20	266	3	R1634	4.28571	7	265
2014-04-28 23:26:23	266	3	R1633	3.75	4	265
2014-04-28 23:26:24	266	3	R1632	3.4	5	265
2014-04-28 23:26:26	266	3	R1631	3.33333	3	265
2014-04-28 23:27:34	266	3	R1618	3.25	4	271
2014-04-28 23:27:37	266	2	R1617	3.75	4	1
2014-04-28 23:27:41	266	3	R1616	4	2	1
2014-04-28 23:27:43	266	3	R1615	3.75	4	1
2014-04-28 23:27:45	266	3	R1614	3.66667	3	265
2014-04-28 23:27:48	266	2	R1613	3.25	4	265
2014-04-28 23:27:50	266	3	R1612	3.75	4	265
2014-04-28 23:28:14	266	3	R1629	3.2	5	265
2014-04-28 23:28:18	266	3	R1627	4	3	1
2014-04-28 23:28:21	266	3	R1626	4	4	1
2014-04-28 23:28:23	266	3	R1625	3	4	271
2014-04-28 23:28:25	266	4	R1624	4	4	271
2014-04-28 23:28:26	266	3	R1623	3	3	271
2014-04-28 23:28:28	266	2	R1622	3.33333	3	271
2014-04-28 23:28:30	266	3	R1621	3.5	4	271
2014-04-28 23:28:32	266	2	R1620	3.5	4	271
2014-04-28 23:28:35	266	4	R1619	3.8	5	271
2014-04-28 23:30:08	266	3	R1676	3.8	5	270
2014-04-28 23:30:17	266	5	R1674	3.75	4	263
2014-04-28 23:30:49	266	3	R1673	3.5	4	263
2014-04-28 23:31:21	266	3	R1656	3.4	5	271
2014-04-28 23:43:35	271	4	R1749	2	3	271
2014-04-28 23:43:50	271	4	R1745	2.33333	3	271
2014-04-28 23:50:34	271	4	R1750	3.5	4	271
2014-04-29 00:05:28	271	4	R1781	4	1	271
2014-04-29 00:10:20	271	4	R1757	4.2	5	264
2014-04-29 00:27:27	271	3	R1729	4	3	266
2014-04-29 22:26:25	271	4	R1782	4	1	271
2014-04-30 00:22:25	271	3	R1773	2.66667	3	267
2014-04-30 00:22:42	271	4	R1771	3.75	4	266
2014-04-30 00:23:50	271	3	R1780	3	2	266
2014-04-30 00:23:56	271	3	R1778	3.5	2	261
2014-04-30 00:24:06	271	3	R1766	3.66667	3	263
2014-04-30 00:24:30	271	4	R1755	4.14286	7	266
2014-04-30 00:26:07	271	3	R1738	3.5	4	265
2014-04-30 00:26:24	271	3	R1741	4	4	268
2014-04-30 00:26:54	271	3	R1726	3.33333	3	261
2014-04-30 00:27:20	271	3	R1756	3.83333	6	266
2014-04-30 00:27:25	271	3	R1754	3.25	4	266
2014-04-30 00:27:31	271	3	R1753	3.75	4	264
2014-04-30 00:27:41	271	3	R1761	3.4	5	264
2014-04-30 00:27:53	271	3	R1760	3.8	5	264
2014-04-30 00:28:11	271	3	R1722	3.5	2	261
2014-04-30 00:28:19	271	4	R1721	4	3	261
2014-04-30 00:29:25	271	3	R1709	3.625	8	270
2014-04-30 00:29:30	271	3	R1708	3.66667	6	270
2014-04-30 00:29:40	271	3	R1705	3.4	5	268
2014-04-30 00:29:56	271	3	R1690	3	4	271
2014-04-30 00:30:02	271	3	R1684	3.4	5	268
2014-04-30 00:30:07	271	4	R1682	3.5	4	268
2014-04-30 00:30:20	271	3	R1640	3.57143	7	262
2014-04-30 00:30:34	271	3	R1626	4	4	1
2014-04-30 00:30:45	271	3	R1613	3.25	4	265
2014-04-30 00:31:47	271	3	R1777	3.5	4	267
2014-04-30 00:31:58	271	3	R1772	3.75	4	264
2014-04-30 00:32:14	271	3	R1730	4.4	5	269
2014-04-30 00:32:19	271	3	R1732	4.2	5	269
2014-04-30 00:32:25	271	3	R1731	3.8	5	269
2014-04-30 00:32:32	271	3	R1728	3.66667	3	266
2014-04-30 00:32:37	271	3	R1727	4.2	5	261
2014-04-30 00:32:53	271	4	R1718	3.66667	6	269
2014-04-30 00:33:07	271	2	R1717	2.4	5	269
2014-04-30 00:33:16	271	3	R1716	3.5	6	266
2014-04-30 00:33:23	271	2	R1714	2.5	6	269
2014-04-30 00:33:55	271	4	R1706	4	4	268
2014-04-30 00:34:02	271	3	R1704	4	5	268
2014-04-30 00:34:09	271	3	R1703	3.625	8	268
2014-04-30 00:34:14	271	3	R1702	4	5	268
2014-04-30 00:34:26	271	3	R1701	3.57143	7	268
2014-04-30 00:34:51	271	3	R1678	3.66667	3	269
2014-04-30 00:35:05	271	2	R1668	3.5	4	263
2014-04-30 00:38:36	271	4	R1676	3.8	5	270
2014-04-30 00:39:17	271	4	R1665	4.33333	6	264
2014-04-30 00:41:58	271	3	R1648	3.83333	6	263
2014-04-30 00:45:28	271	3	R1776	3.75	4	267
2014-04-30 00:47:57	271	4	R1774	3	3	267
2014-04-30 00:49:25	271	3	R1775	3	3	267
2014-04-30 00:52:56	271	3	R1770	4	3	266
2014-04-30 00:53:08	271	3	R1768	3.5	2	263
2014-04-30 14:36:34	1	4	R1771	3.75	4	266
